ids,train_1_test_0_ids,true_labels,predicted_labels_srnc,predicted_labels_rejection,predicted_labels_semi,known_1_unknown_0_classes
262,0,11,91,91,6,0
263,0,11,91,91,7,0
264,0,11,91,91,7,0
265,0,11,91,91,7,0
266,0,11,91,91,7,0
267,0,11,91,91,7,0
268,0,11,91,91,7,0
269,0,11,91,91,7,0
270,0,11,91,91,7,0
271,0,11,91,91,6,0
272,0,11,91,91,7,0
273,0,11,91,91,7,0
274,0,4,91,91,12,0
275,0,4,91,91,12,0
276,0,4,91,91,6,0
277,0,4,91,91,11,0
278,0,4,91,91,12,0
279,0,4,91,91,6,0
280,0,4,91,91,12,0
281,0,4,91,91,12,0
282,0,4,91,91,12,0
283,0,4,91,91,12,0
284,0,4,91,91,6,0
285,0,4,91,91,12,0
286,0,4,91,91,12,0
287,0,4,91,91,6,0
288,0,4,91,91,12,0
289,0,4,91,91,6,0
290,0,4,91,91,12,0
291,0,4,91,91,6,0
292,0,4,91,91,12,0
293,0,4,91,91,12,0
294,0,4,91,91,12,0
295,0,4,91,91,6,0
296,0,4,91,91,12,0
297,0,4,91,91,12,0
298,0,4,91,91,12,0
299,0,4,91,91,12,0
