ids,train_1_test_0_ids,true_labels,predicted_labels_srnc,predicted_labels_rejection,predicted_labels_semi,known_1_unknown_0_classes
167,1,8,-1,-1,-1,-1
168,1,8,-1,-1,-1,-1
169,1,8,-1,-1,-1,-1
170,1,8,-1,-1,-1,-1
171,1,7,-1,-1,-1,-1
172,1,7,-1,-1,-1,-1
173,1,7,-1,-1,-1,-1
174,1,7,-1,-1,-1,-1
175,1,7,-1,-1,-1,-1
176,1,7,-1,-1,-1,-1
177,1,7,-1,-1,-1,-1
178,1,7,-1,-1,-1,-1
179,1,7,-1,-1,-1,-1
180,1,7,-1,-1,-1,-1
181,1,7,-1,-1,-1,-1
182,0,7,7,7,7,1
183,1,7,-1,-1,-1,-1
184,1,7,-1,-1,-1,-1
185,1,7,-1,-1,-1,-1
186,1,7,-1,-1,-1,-1
187,1,7,-1,-1,-1,-1
188,1,7,-1,-1,-1,-1
189,1,7,-1,-1,-1,-1
190,0,7,7,7,7,1
191,1,7,-1,-1,-1,-1
192,1,7,-1,-1,-1,-1
193,1,7,-1,-1,-1,-1
194,0,7,7,7,7,1
195,0,10,111,111,12,0
196,0,10,111,111,12,0
197,0,10,111,111,12,0
198,0,10,111,111,12,0
199,0,10,111,111,12,0
200,0,10,111,111,12,0
201,0,10,111,111,12,0
202,0,10,111,111,12,0
203,0,10,111,111,12,0
204,0,10,111,111,12,0
205,0,10,111,111,12,0
206,0,10,111,111,12,0
207,0,10,111,111,12,0
208,0,10,111,111,12,0
209,0,10,111,111,12,0
210,0,10,111,111,12,0
211,0,10,111,111,12,0
212,0,10,111,111,12,0
213,0,10,111,111,12,0
214,0,10,111,111,12,0
215,0,10,111,111,12,0
216,0,10,111,111,12,0
217,0,10,111,111,12,0
218,0,10,111,111,12,0
219,0,10,111,111,12,0
220,0,10,111,111,12,0
221,0,10,111,111,12,0
222,0,10,111,111,12,0
223,0,10,111,111,12,0
224,0,10,111,111,12,0
225,0,10,111,111,12,0
226,0,10,111,111,12,0
227,0,10,111,111,12,0
228,0,10,111,111,12,0
229,0,10,111,111,12,0
230,0,10,111,111,12,0
231,0,10,111,111,12,0
232,0,10,111,111,12,0
233,0,10,111,111,12,0
234,0,10,111,111,12,0
235,1,6,-1,-1,-1,-1
236,1,6,-1,-1,-1,-1
237,1,6,-1,-1,-1,-1
238,1,6,-1,-1,-1,-1
239,1,6,-1,-1,-1,-1
240,1,6,-1,-1,-1,-1
241,1,6,-1,-1,-1,-1
242,1,6,-1,-1,-1,-1
243,1,6,-1,-1,-1,-1
244,1,6,-1,-1,-1,-1
245,1,6,-1,-1,-1,-1
246,1,6,-1,-1,-1,-1
247,1,6,-1,-1,-1,-1
248,1,6,-1,-1,-1,-1
249,1,6,-1,-1,-1,-1
250,1,6,-1,-1,-1,-1
251,1,5,-1,-1,-1,-1
252,0,6,5,5,5,1
253,0,5,5,111,5,1
254,1,5,-1,-1,-1,-1
255,1,5,-1,-1,-1,-1
256,1,5,-1,-1,-1,-1
257,1,5,-1,-1,-1,-1
258,1,5,-1,-1,-1,-1
259,1,11,-1,-1,-1,-1
260,1,11,-1,-1,-1,-1
261,0,11,11,111,14,1
262,1,11,-1,-1,-1,-1
263,1,11,-1,-1,-1,-1
264,1,11,-1,-1,-1,-1
265,1,11,-1,-1,-1,-1
266,1,11,-1,-1,-1,-1
267,1,11,-1,-1,-1,-1
268,1,11,-1,-1,-1,-1
269,1,11,-1,-1,-1,-1
270,1,11,-1,-1,-1,-1
271,1,11,-1,-1,-1,-1
272,1,11,-1,-1,-1,-1
273,1,11,-1,-1,-1,-1
274,0,4,6,111,6,0
275,0,4,6,111,6,0
276,0,4,111,111,13,0
277,0,4,111,111,5,0
278,0,4,6,111,6,0
279,0,4,111,111,6,0
280,0,4,6,111,6,0
281,0,4,111,111,5,0
282,0,4,6,111,5,0
283,0,4,6,111,5,0
284,0,4,111,111,13,0
285,0,4,6,111,6,0
286,0,4,111,111,11,0
287,0,4,111,111,11,0
288,0,4,111,111,11,0
289,0,4,111,111,11,0
290,0,4,111,111,5,0
291,0,4,111,111,11,0
292,0,4,6,111,6,0
293,0,4,111,111,5,0
294,0,4,6,111,6,0
295,0,4,111,111,5,0
296,0,4,6,111,5,0
297,0,4,6,111,6,0
298,0,4,111,111,6,0
299,0,4,6,111,6,0
