ids,train_1_test_0_ids,true_labels,predicted_labels_srnc,predicted_labels_rejection,predicted_labels_semi,known_1_unknown_0_classes
79,0,1,1,1,1,1
80,0,1,1,1,1,1
81,0,1,1,1,1,1
82,0,1,1,1,1,1
83,0,1,1,1,1,1
84,0,1,1,51,1,1
85,0,1,1,1,1,1
86,1,1,-1,-1,-1,-1
87,0,1,1,1,1,1
88,0,1,1,1,1,1
89,0,1,1,1,1,1
90,0,1,1,1,1,1
91,0,1,1,1,1,1
92,0,1,1,51,1,1
93,0,1,1,1,1,1
94,0,1,1,1,1,1
95,0,1,1,1,1,1
96,0,1,1,1,1,1
97,0,1,1,51,1,1
98,0,1,1,1,1,1
99,0,1,1,1,1,1
100,0,1,1,1,1,1
101,0,1,1,1,1,1
102,0,1,51,51,1,1
103,0,1,1,1,1,1
104,0,1,1,1,1,1
105,0,1,1,1,1,1
106,0,1,1,1,1,1
107,0,1,51,51,1,1
108,0,1,1,1,1,1
109,0,1,51,51,1,1
110,0,1,1,1,1,1
111,0,1,1,1,1,1
112,0,1,1,1,1,1
113,0,1,51,51,1,1
114,0,1,1,1,1,1
115,1,1,-1,-1,-1,-1
116,0,1,1,1,1,1
117,0,2,2,2,2,1
118,0,2,2,51,2,1
119,0,2,2,2,2,1
120,0,2,2,2,2,1
121,0,2,2,2,2,1
122,0,2,51,51,2,1
123,0,2,51,51,7,1
124,0,2,2,51,2,1
125,0,2,2,2,2,1
126,0,2,2,51,2,1
127,0,2,2,2,2,1
128,0,2,2,2,2,1
129,1,2,-1,-1,-1,-1
130,0,2,51,51,2,1
131,0,2,2,2,2,1
132,0,2,2,2,2,1
133,1,2,-1,-1,-1,-1
134,0,2,2,2,2,1
135,0,2,2,2,2,1
136,0,2,2,2,2,1
137,0,2,2,51,2,1
138,0,2,2,2,2,1
139,0,2,2,2,2,1
140,0,2,2,2,2,1
141,1,2,-1,-1,-1,-1
142,0,2,2,2,2,1
143,0,2,2,2,2,1
144,1,2,-1,-1,-1,-1
145,0,2,51,51,7,1
146,0,2,2,2,2,1
147,0,2,2,2,2,1
148,0,2,2,2,2,1
149,0,2,2,51,2,1
150,0,2,2,2,2,1
151,0,2,2,2,2,1
152,0,2,2,2,2,1
153,0,2,2,2,2,1
154,0,2,2,51,2,1
155,0,2,2,51,2,1
156,1,2,-1,-1,-1,-1
157,0,2,2,51,2,1
158,0,2,2,2,2,1
159,0,2,2,51,2,1
160,0,2,2,2,2,1
161,0,2,51,51,7,1
162,0,2,2,2,2,1
163,0,2,2,2,2,1
164,0,2,2,51,1,1
165,0,2,2,2,2,1
166,0,2,2,2,2,1
167,0,2,2,2,2,1
168,0,2,2,2,2,1
169,0,2,2,2,2,1
170,0,2,2,2,2,1
171,0,2,2,2,2,1
172,0,2,2,51,2,1
173,0,2,2,2,2,1
174,0,2,2,2,2,1
175,0,2,2,2,2,1
176,0,2,2,2,2,1
177,0,2,2,2,2,1
178,1,2,-1,-1,-1,-1
179,0,2,2,2,2,1
180,0,2,2,2,2,1
181,0,2,2,2,2,1
182,0,2,2,2,2,1
183,0,2,2,51,2,1
184,0,2,2,51,2,1
185,0,2,2,2,2,1
186,0,2,2,2,2,1
187,0,2,2,2,2,1
188,0,2,2,2,2,1
189,0,2,2,51,2,1
190,0,2,2,51,2,1
191,0,2,2,51,2,1
192,0,2,2,2,2,1
193,0,2,51,51,7,1
194,0,2,2,51,2,1
195,0,2,2,2,2,1
196,0,2,2,51,5,1
197,0,2,2,2,2,1
198,0,2,2,2,2,1
199,0,2,2,2,2,1
200,0,2,2,2,2,1
201,0,2,2,2,2,1
202,0,2,51,51,7,1
203,1,2,-1,-1,-1,-1
204,0,2,2,2,2,1
205,0,2,2,2,2,1
206,0,2,2,2,2,1
207,0,2,2,2,2,1
208,0,2,2,2,2,1
209,1,2,-1,-1,-1,-1
210,0,2,2,2,2,1
211,0,3,3,3,3,1
212,0,3,3,3,3,1
213,0,3,3,51,3,1
214,0,3,51,51,3,1
215,1,3,-1,-1,-1,-1
216,1,3,-1,-1,-1,-1
217,0,3,3,3,3,1
218,0,3,3,3,3,1
219,0,3,3,3,3,1
220,0,3,3,3,3,1
221,0,3,3,51,3,1
222,0,3,3,3,3,1
223,0,3,3,3,3,1
224,0,3,51,51,3,1
225,0,3,3,3,3,1
226,0,3,3,51,3,1
227,0,3,3,3,3,1
228,0,3,3,3,3,1
229,0,3,3,3,3,1
230,0,3,3,3,3,1
231,0,3,3,51,3,1
232,0,3,3,3,3,1
233,0,3,3,3,3,1
234,0,3,3,3,3,1
235,1,3,-1,-1,-1,-1
236,0,3,3,3,3,1
237,1,3,-1,-1,-1,-1
238,0,3,3,3,3,1
239,0,3,51,51,3,1
240,0,3,3,3,3,1
241,1,3,-1,-1,-1,-1
242,0,3,3,3,3,1
243,0,3,3,51,3,1
244,0,3,3,3,3,1
245,0,3,3,3,3,1
246,0,3,3,3,3,1
247,0,3,3,3,3,1
248,0,3,3,3,3,1
249,0,3,3,3,3,1
250,0,3,3,3,3,1
251,0,3,3,3,3,1
252,1,3,-1,-1,-1,-1
253,0,3,3,3,3,1
254,1,3,-1,-1,-1,-1
255,1,3,-1,-1,-1,-1
256,0,3,3,3,3,1
257,0,3,3,3,3,1
258,0,3,3,3,3,1
259,0,3,3,51,3,1
260,0,3,3,3,3,1
261,0,3,3,3,3,1
262,0,3,1,51,3,1
263,0,3,3,3,3,1
264,1,3,-1,-1,-1,-1
265,0,3,51,51,3,1
266,0,3,3,3,3,1
267,0,3,3,3,3,1
268,0,3,3,3,3,1
269,0,3,1,51,3,1
270,0,3,3,3,3,1
271,0,3,3,3,3,1
272,0,3,51,51,7,1
273,0,3,3,3,3,1
274,0,3,3,51,3,1
275,0,3,3,51,3,1
276,1,3,-1,-1,-1,-1
277,0,3,3,51,3,1
278,0,3,3,3,3,1
279,0,3,3,3,3,1
280,0,3,3,3,3,1
281,1,3,-1,-1,-1,-1
282,0,3,3,3,3,1
283,0,3,3,3,3,1
284,0,3,3,3,3,1
285,0,3,3,3,3,1
286,0,4,51,51,7,0
287,0,4,51,51,6,0
288,0,4,51,51,6,0
289,0,4,2,51,2,0
290,0,4,51,51,6,0
291,0,4,51,51,6,0
292,0,4,51,51,6,0
293,0,4,51,51,6,0
294,0,4,51,51,6,0
295,0,4,51,51,7,0
296,0,4,51,51,6,0
297,0,4,51,51,6,0
298,0,4,51,51,6,0
299,0,4,51,51,6,0
300,0,4,51,51,6,0
301,0,4,51,51,6,0
302,0,4,51,51,6,0
303,0,4,51,51,7,0
304,0,4,51,51,7,0
305,0,4,51,51,6,0
306,0,4,51,51,6,0
307,0,4,51,51,6,0
308,0,4,3,3,6,0
309,0,4,51,51,7,0
310,0,4,51,51,1,0
311,0,4,51,51,6,0
312,0,4,51,51,6,0
313,0,4,51,51,6,0
314,0,4,51,51,6,0
315,0,4,51,51,7,0
316,0,4,51,51,7,0
317,0,4,51,51,6,0
318,0,4,51,51,6,0
319,0,4,51,51,6,0
320,0,4,51,51,7,0
321,0,4,51,51,6,0
322,0,4,51,51,6,0
323,0,4,51,51,6,0
324,0,4,51,51,6,0
325,0,4,51,51,6,0
326,0,4,51,51,6,0
327,0,4,51,51,6,0
328,0,4,51,51,6,0
329,0,4,51,51,6,0
330,0,4,51,51,6,0
331,0,4,51,51,6,0
332,0,4,51,51,6,0
333,0,4,51,51,6,0
334,0,4,51,51,6,0
335,0,4,51,51,6,0
336,0,4,51,51,7,0
337,0,4,51,51,6,0
338,0,4,51,51,6,0
339,0,4,51,51,6,0
340,0,4,51,51,6,0
341,0,4,51,51,6,0
342,0,4,51,51,6,0
343,0,4,51,51,7,0
344,0,4,2,51,5,0
345,0,4,51,51,6,0
346,0,4,51,51,6,0
347,0,4,51,51,6,0
348,0,4,51,51,7,0
349,0,4,51,51,6,0
350,0,4,51,51,6,0
351,0,4,51,51,6,0
352,0,4,51,51,6,0
353,0,4,51,51,7,0
354,0,4,51,51,6,0
355,0,4,51,51,6,0
356,0,4,51,51,6,0
357,0,4,51,51,6,0
358,0,4,51,51,6,0
359,0,5,5,51,5,1
360,0,5,5,51,5,1
361,0,5,51,51,8,1
362,0,5,51,51,5,1
363,0,5,51,51,5,1
364,0,5,51,51,5,1
365,0,5,51,51,8,1
366,0,5,5,5,5,1
367,0,5,5,5,5,1
368,0,5,5,5,5,1
369,0,5,51,51,5,1
370,0,5,51,51,5,1
371,0,5,51,51,8,1
372,0,5,5,5,5,1
373,0,5,51,51,8,1
374,0,5,5,5,5,1
375,0,5,5,5,5,1
376,0,5,5,5,5,1
377,0,5,5,5,5,1
378,0,5,51,51,5,1
379,0,5,5,5,5,1
380,0,5,5,5,5,1
381,0,5,5,5,5,1
382,0,5,5,5,5,1
383,0,5,5,5,5,1
384,0,5,51,51,5,1
385,0,5,5,5,5,1
386,1,5,-1,-1,-1,-1
387,0,5,51,51,5,1
388,0,5,5,5,5,1
389,1,5,-1,-1,-1,-1
390,1,5,-1,-1,-1,-1
391,0,5,51,51,5,1
392,1,5,-1,-1,-1,-1
393,0,5,5,51,5,1
394,0,5,5,5,5,1
395,0,5,5,5,5,1
396,0,5,5,5,5,1
397,0,5,51,51,8,1
398,0,5,51,51,3,1
399,0,5,5,5,5,1
400,0,5,51,51,8,1
401,0,5,5,5,5,1
402,0,5,51,51,3,1
403,0,5,5,5,5,1
404,0,5,5,5,5,1
405,0,5,51,51,5,1
406,1,5,-1,-1,-1,-1
407,0,5,5,5,5,1
408,1,5,-1,-1,-1,-1
409,0,5,51,51,8,1
410,0,5,51,51,5,1
411,0,5,5,5,5,1
412,0,5,5,5,5,1
413,0,5,51,51,1,1
414,0,5,51,51,3,1
415,0,5,5,5,5,1
416,0,5,5,5,5,1
417,0,5,5,5,5,1
418,0,5,5,5,5,1
419,0,5,51,51,5,1
420,0,5,5,51,5,1
421,0,5,51,51,5,1
422,0,5,5,5,5,1
423,0,5,51,51,8,1
424,0,5,5,51,5,1
425,0,5,5,5,5,1
426,0,5,5,51,5,1
427,0,5,51,51,3,1
428,0,5,5,5,5,1
