ids,train_1_test_0_ids,true_labels,predicted_labels_srnc,predicted_labels_rejection,predicted_labels_semi,known_1_unknown_0_classes
261,0,11,91,91,4,0
262,0,11,91,91,4,0
263,0,11,91,91,7,0
264,0,11,91,91,7,0
265,0,11,91,91,7,0
266,0,11,91,91,7,0
267,0,11,91,91,7,0
268,0,11,91,91,4,0
269,0,11,91,91,7,0
270,0,11,91,91,6,0
271,0,11,91,91,7,0
272,0,11,91,91,4,0
273,0,11,91,91,7,0
274,1,4,-1,-1,-1,-1
275,0,4,4,91,4,1
276,0,4,91,91,4,1
277,0,4,91,91,11,1
278,0,4,91,91,4,1
279,0,4,91,91,6,1
280,0,4,4,91,4,1
281,0,4,91,91,4,1
282,0,4,4,91,4,1
283,0,4,4,91,4,1
284,0,4,91,91,4,1
285,0,4,4,91,4,1
286,0,4,91,91,4,1
287,1,4,-1,-1,-1,-1
288,0,4,91,91,4,1
289,0,4,91,91,11,1
290,0,4,91,91,4,1
291,0,4,91,91,4,1
292,0,4,4,91,4,1
293,0,4,91,91,4,1
294,0,4,4,91,4,1
295,0,4,91,91,4,1
296,0,4,4,91,4,1
297,0,4,91,91,4,1
298,0,4,91,91,4,1
299,0,4,4,91,4,1
